id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Ec_maternelle,Ec_elementaire,P19_LOG,P19_RP_SDB,P19_RP_CCCOLL,P19_RP_CCIND,P19_RP_CINDELEC,UU2020,COM,TRIRIS,GRD_QUART,TYP_IRIS,P19_POP1564,P19_POP1524,P19_POP2554,P19_POP5564,P19_ACT1564,P19_CHOM1564,P19_INACT1564,Part_dactifs,Part_chomeurs,Arrondissement,dist_metro
2022-326348,2022-06-17,1.0,69385,540.0,80.0,3.0,sols,510000.0,45.748695,4.78304,0,1,69,1,0,2022,2,2022_Q2,POINT (4.78304 45.748695),13370,['MÃ©tropole de Lyon'],693850504,La Plaine Charco,la plaine charcot,6375.0,6,5398.122857186784,1250.9037024644056,125,3,1339.0,1268.0,8.0,62.0,594.0,744.0,916.0,345.0,27890,0,1,1338.00748382978,1249.13694490963,606.213610529029,454.892433843608,198.156251825376,00760,69385,690921,6938505,H,1949.02071182213,398.224445490472,1184.05559370085,366.740672630805,1456.48233309315,144.620623792352,492.538378728985,0.7472893049615116,0.07420168647522832,69385,2731.861324866817
2021-1059830,2021-08-09,1.0,69385,236.0,120.0,4.0,sols,663500.0,45.753393,4.821865,0,1,69,1,0,2021,3,2021_Q3,POINT (4.821865 45.753393),32149,['MÃ©tropole de Lyon'],693850104,Quarantaine-Les Ãtroit,quarantaine-les Ã©troits,5529.166666666667,8,6113.808608424854,3682.265031193152,160,15,1606.0,1417.0,100.0,88.0,41.0,1524.0,467.0,918.0,26870,2,1,1601.50834974152,1359.38455170936,174.890711834334,461.57566238743,756.95496932753,00760,69385,690881,6938501,H,2163.8160425456,834.201699743505,1129.98073827321,199.633604528888,1379.24758934876,184.778359424305,784.56845319684,0.6374144392266164,0.08539467116942359,69385,547.3500067145212
2018-922140,2018-02-05,1.0,69384,0.0,88.0,4.0,0,450000.0,45.775399,4.82334,1,1,69,1,0,2018,1,2018_Q1,POINT (4.82334 45.775399),26531,['MÃ©tropole de Lyon'],693840403,Bony Bonne,bony bonnet,5113.636363636364,2,5346.197552447552,1301.664035460309,131,3,1242.0,1132.0,35.0,74.0,34.0,1201.0,575.0,548.0,26660,0,0,1240.99406627651,1098.78151357517,253.892348811681,433.287983589005,411.838167796781,00760,69384,690871,6938404,H,1232.14532459028,226.268946701055,802.742891162427,203.133486726793,987.036838412133,98.9185218406281,245.108486178142,0.8010717719034871,0.08028153811606682,69384,520.8092227014757
2020-950772,2020-01-16,1.0,69384,299.0,320.0,9.0,sols,1687110.0,45.773554,4.821546,0,1,69,1,0,2020,1,2020_Q1,POINT (4.821546 45.773554),26531,['MÃ©tropole de Lyon'],693840403,Bony Bonne,bony bonnet,5272.21875,1,5144.469554112408,746.3200733605404,131,7,1242.0,1132.0,35.0,74.0,34.0,1201.0,575.0,548.0,26660,0,0,1240.99406627651,1098.78151357517,253.892348811681,433.287983589005,411.838167796781,00760,69384,690871,6938404,H,1232.14532459028,226.268946701055,802.742891162427,203.133486726793,987.036838412133,98.9185218406281,245.108486178142,0.8010717719034871,0.08028153811606682,69384,768.4518148596337
2018-922466,2018-03-01,1.0,69385,535.0,158.0,8.0,sols,505000.0,45.754442,4.795527,0,1,69,1,0,2018,1,2018_Q1,POINT (4.795527 45.754442),47095,['MÃ©tropole de Lyon'],693850502,MÃ©niva,mÃ©nival,3196.2025316455697,3,3288.326743159931,1013.909803397338,131,5,1871.0,1757.0,31.0,83.0,61.0,1803.0,641.0,1095.0,26470,2,2,1873.51036984027,1650.10878605465,1128.21321034644,439.508205752454,189.317148381794,00760,69385,690921,6938505,H,2344.03143840514,429.939124258906,1448.66448811554,465.427826030699,1784.58149258796,202.080692671414,559.449945817184,0.7613300160351837,0.0862107433204514,69385,1626.7075662385187
2018-924210,2018-05-18,1.0,69389,0.0,94.0,4.0,0,356870.0,45.771911,4.805186,1,1,69,1,2,2018,2,2018_Q2,POINT (4.805186 45.771911),16320,['MÃ©tropole de Lyon'],693890401,Saint-Pierre de Vais,saint-pierre de vaise,3796.4893617021276,5,3146.143935918783,679.1970127767778,269,11,2990.0,2505.0,231.0,253.0,34.0,2888.0,837.0,1614.0,21630,1,3,2990.49869558532,2413.4487437772,692.817072525192,945.468406192743,864.815937697161,00760,69389,691161,6938904,H,3645.34604337286,970.6314421029,2283.05465975332,391.659941516645,2778.62092624324,372.254607050461,866.725117129626,0.7622379036675262,0.10211776951250204,69389,572.2345743002106
2020-953599,2020-07-03,1.0,69389,0.0,94.0,4.0,0,420000.0,45.771911,4.805186,1,1,69,1,1,2020,3,2020_Q3,POINT (4.805186 45.771911),16320,['MÃ©tropole de Lyon'],693890401,Saint-Pierre de Vais,saint-pierre de vaise,4468.085106382979,7,4171.8871578027765,1288.8085710150663,269,19,2990.0,2505.0,231.0,253.0,34.0,2888.0,837.0,1614.0,21630,1,3,2990.49869558532,2413.4487437772,692.817072525192,945.468406192743,864.815937697161,00760,69389,691161,6938904,H,3645.34604337286,970.6314421029,2283.05465975332,391.659941516645,2778.62092624324,372.254607050461,866.725117129626,0.7622379036675262,0.10211776951250204,69389,572.2345743002106
2021-1055569,2021-01-12,1.0,69389,0.0,94.0,4.0,0,478900.0,45.771911,4.805186,2,1,69,1,1,2021,1,2021_Q1,POINT (4.805186 45.771911),16320,['MÃ©tropole de Lyon'],693890401,Saint-Pierre de Vais,saint-pierre de vaise,5094.68085106383,1,4583.790697807546,1090.2589296132257,269,12,2990.0,2505.0,231.0,253.0,34.0,2888.0,837.0,1614.0,21630,1,3,2990.49869558532,2413.4487437772,692.817072525192,945.468406192743,864.815937697161,00760,69389,691161,6938904,H,3645.34604337286,970.6314421029,2283.05465975332,391.659941516645,2778.62092624324,372.254607050461,866.725117129626,0.7622379036675262,0.10211776951250204,69389,572.2345743002106
2018-923474,2018-04-20,1.0,69384,157.0,248.0,5.0,sols,965000.0,45.78145,4.812954,0,1,69,1,0,2018,2,2018_Q2,POINT (4.812954 45.78145),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,3891.1290322580644,4,4373.7650274329535,1578.0260419560277,179,8,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,0,1,1502.49312506769,1275.81353067752,632.556848556956,390.82586025361,269.70113831404,00760,69384,690871,6938405,H,1569.76434361715,287.922335887069,1001.66893010374,280.173077626335,1216.05863927832,176.170614524887,353.705704338831,0.7746759214037191,0.11222742779272432,69384,1112.4620104415785
2018-925602,2018-07-10,1.0,69384,232.0,108.0,5.0,sols,705600.0,45.785175,4.821396,0,1,69,1,0,2018,3,2018_Q3,POINT (4.821396 45.785175),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,6533.333333333333,7,5116.288377049975,1935.967641266988,179,15,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,0,1,1502.49312506769,1275.81353067752,632.556848556956,390.82586025361,269.70113831404,00760,69384,690871,6938405,H,1569.76434361715,287.922335887069,1001.66893010374,280.173077626335,1216.05863927832,176.170614524887,353.705704338831,0.7746759214037191,0.11222742779272432,69384,749.6523011381299
2020-956975,2020-12-10,1.0,69384,200.0,121.0,5.0,sols,702700.0,45.785355,4.821467,0,1,69,1,0,2020,4,2020_Q4,POINT (4.821467 45.785355),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,5807.438016528926,12,6259.18061332322,2088.820654362554,179,9,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,0,1,1502.49312506769,1275.81353067752,632.556848556956,390.82586025361,269.70113831404,00760,69384,690871,6938405,H,1569.76434361715,287.922335887069,1001.66893010374,280.173077626335,1216.05863927832,176.170614524887,353.705704338831,0.7746759214037191,0.11222742779272432,69384,762.7780994151121
2021-1057336,2021-04-28,1.0,69384,512.0,180.0,5.0,solssols,799000.0,45.783746,4.814853,0,1,69,1,1,2021,2,2021_Q2,POINT (4.814853 45.783746),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,4438.888888888889,4,5094.750716730508,824.4030625404482,179,10,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,0,1,1502.49312506769,1275.81353067752,632.556848556956,390.82586025361,269.70113831404,00760,69384,690871,6938405,H,1569.76434361715,287.922335887069,1001.66893010374,280.173077626335,1216.05863927832,176.170614524887,353.705704338831,0.7746759214037191,0.11222742779272432,69384,1048.6498576969245
2021-1061825,2021-11-09,1.0,69384,0.0,120.0,5.0,0,760000.0,45.779127,4.813327,1,1,69,1,0,2021,4,2021_Q4,POINT (4.813327 45.779127),11260,['MÃ©tropole de Lyon'],693840501,Lyon Plage-Ypre,lyon plage-ypres,6333.333333333333,11,5481.060306287979,1229.7683042096876,179,12,1505.0,1313.0,96.0,96.0,102.0,1403.0,766.0,530.0,26440,0,1,1502.49312506769,1275.81353067752,632.556848556956,390.82586025361,269.70113831404,00760,69384,690871,6938405,H,1569.76434361715,287.922335887069,1001.66893010374,280.173077626335,1216.05863927832,176.170614524887,353.705704338831,0.7746759214037191,0.11222742779272432,69384,1068.9280294918324
2019-995573,2019-02-15,1.0,69381,15.0,25.0,2.0,sols,95000.0,45.772562,4.830267,0,1,69,1,0,2019,1,2019_Q1,POINT (4.830267 45.772562),35830,['MÃ©tropole de Lyon'],693810301,Grande CÃ´te-Bon Pasteu,grande cÃ´te-bon pasteur,3800.0,2,4679.998241180862,1637.898997475646,195,13,2290.0,2052.0,90.0,148.0,11.0,2254.0,608.0,1414.0,22030,1,1,2291.50039871625,1974.56837217859,119.20553744692,1015.97550244905,897.307944270388,00760,69381,690691,6938103,H,2764.65294557993,541.805738498864,1882.83452914388,340.012677937188,2266.24334832582,387.611945480708,498.409597254118,0.8197207363582627,0.14020274989684112,69381,237.47354004518803
2019-1001735,2019-11-29,1.0,69389,0.0,109.0,5.0,0,375000.0,45.785994,4.804917,1,1,69,1,0,2019,4,2019_Q4,POINT (4.804917 45.785994),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,3440.3669724770643,11,3284.7140299242415,1042.222005644336,150,7,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,0,0,1812.4992327796,1415.45947687474,640.442147356915,450.523859311506,377.65502843149,00760,69389,691141,6938902,H,2063.95951722338,476.174009952427,1303.11037306579,284.675134205166,1539.02857220542,217.182525578397,524.930945017962,0.7456680033510816,0.10522615572933816,69389,619.9194114854433
2019-995337,2019-02-04,1.0,69389,0.0,92.0,4.0,0,273000.0,45.784297,4.802161,1,1,69,1,0,2019,1,2019_Q1,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,2967.391304347826,2,2954.7909848512218,754.3574856321121,150,12,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,0,0,1812.4992327796,1415.45947687474,640.442147356915,450.523859311506,377.65502843149,00760,69389,691141,6938902,H,2063.95951722338,476.174009952427,1303.11037306579,284.675134205166,1539.02857220542,217.182525578397,524.930945017962,0.7456680033510816,0.10522615572933816,69389,485.93601650411637
2019-996207,2019-03-20,1.0,69389,0.0,92.0,4.0,0,280000.0,45.784297,4.802161,1,1,69,1,0,2019,1,2019_Q1,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,3043.478260869565,3,2954.7909848512218,754.3574856321121,150,12,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,0,0,1812.4992327796,1415.45947687474,640.442147356915,450.523859311506,377.65502843149,00760,69389,691141,6938902,H,2063.95951722338,476.174009952427,1303.11037306579,284.675134205166,1539.02857220542,217.182525578397,524.930945017962,0.7456680033510816,0.10522615572933816,69389,485.93601650411637
2020-951627,2020-02-21,1.0,69389,0.0,92.0,4.0,0,279000.0,45.784297,4.802161,1,1,69,1,0,2020,1,2020_Q1,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,3032.608695652174,2,3169.9321484758916,646.0382573813154,150,8,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,0,0,1812.4992327796,1415.45947687474,640.442147356915,450.523859311506,377.65502843149,00760,69389,691141,6938902,H,2063.95951722338,476.174009952427,1303.11037306579,284.675134205166,1539.02857220542,217.182525578397,524.930945017962,0.7456680033510816,0.10522615572933816,69389,485.93601650411637
2020-952401,2020-05-26,1.0,69389,0.0,92.0,4.0,0,275000.0,45.784297,4.802161,1,1,69,1,0,2020,2,2020_Q2,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,2989.1304347826085,5,3494.666930010181,1333.2505678276284,150,6,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,0,0,1812.4992327796,1415.45947687474,640.442147356915,450.523859311506,377.65502843149,00760,69389,691141,6938902,H,2063.95951722338,476.174009952427,1303.11037306579,284.675134205166,1539.02857220542,217.182525578397,524.930945017962,0.7456680033510816,0.10522615572933816,69389,485.93601650411637
2020-953716,2020-07-03,1.0,69389,0.0,92.0,4.0,0,230000.0,45.784297,4.802161,1,1,69,1,0,2020,3,2020_Q3,POINT (4.802161 45.784297),4364,['MÃ©tropole de Lyon'],693890203,Rochecardon-Gare de Vais,rochecardon-gare de vaise,2500.0,7,3527.197513984748,1202.8498204406424,150,12,1808.0,1475.0,170.0,162.0,40.0,1760.0,476.0,980.0,20700,0,0,1812.4992327796,1415.45947687474,640.442147356915,450.523859311506,377.65502843149,00760,69389,691141,6938902,H,2063.95951722338,476.174009952427,1303.11037306579,284.675134205166,1539.02857220542,217.182525578397,524.930945017962,0.7456680033510816,0.10522615572933816,69389,485.93601650411637
2018-925975,2018-08-10,1.0,69384,233.0,250.0,6.0,sols,1013000.0,45.773483,4.819495,0,1,69,1,0,2018,3,2018_Q3,POINT (4.819495 45.773483),37946,['MÃ©tropole de Lyon'],693840502,Gillet Serei,gillet serein,4052.0,8,3886.4369598818375,987.9993193632916,187,15,1519.0,1397.0,27.0,95.0,36.0,1481.0,942.0,417.0,29630,1,2,1517.49273308957,1363.20767888844,749.0912119731,281.789978663458,354.009633932352,00760,69384,690871,6938405,H,1873.59983236621,318.104782694614,1261.04071117574,294.454338495853,1362.85141584049,109.292095756321,510.74841652572,0.7273972767809844,0.05833267801817298,69384,878.220329691816
2017-487487,2017-11-17,1.0,69389,34.0,72.0,3.0,sols,206000.0,45.772109,4.803661,1,1,69,1,1,2017,4,2017_Q4,POINT (4.803661 45.772109),14463,['MÃ©tropole de Lyon'],693890303,Mairi,mairie,2861.1111111111113,11,3646.217597574599,1344.047761393902,272,7,2258.0,1881.0,127.0,249.0,19.0,2196.0,504.0,1346.0,22920,0,0,2275.49901368558,1821.20521700553,455.74296796686,527.571656521219,893.218454530031,00760,69389,691151,6938903,H,2552.38311019956,552.235283502572,1806.83623752383,193.311589173166,2057.98656219578,236.330676360265,494.396548003787,0.8063000236805653,0.09259216432512253,69389,232.74773191573018
2018-923252,2018-04-05,1.0,69389,678.0,177.0,6.0,sols,800000.0,45.772316,4.802054,0,1,69,1,0,2018,2,2018_Q2,POINT (4.802054 45.772316),14463,['MÃ©tropole de Lyon'],693890303,Mairi,mairie,4519.774011299435,4,3995.522334479961,1627.7773718631086,272,15,2258.0,1881.0,127.0,249.0,19.0,2196.0,504.0,1346.0,22920,0,0,2275.49901368558,1821.20521700553,455.74296796686,527.571656521219,893.218454530031,00760,69389,691151,6938903,H,2552.38311019956,552.235283502572,1806.83623752383,193.311589173166,2057.98656219578,236.330676360265,494.396548003787,0.8063000236805653,0.09259216432512253,69389,304.15590670260514
2021-1060365,2021-09-08,1.0,69385,0.0,186.0,5.0,0,962000.0,45.757106,4.799798,1,1,69,1,0,2021,3,2021_Q3,POINT (4.799798 45.757106),4360,['MÃ©tropole de Lyon'],693850602,Point du Jou,point du jour,5172.043010752688,9,5467.669489528542,2211.242314018392,129,8,1267.0,1161.0,32.0,73.0,82.0,1181.0,729.0,402.0,27250,0,1,1260.50680533548,1125.82688671733,639.444725685348,300.532954685495,215.440398537302,00760,69385,690901,6938506,H,1064.99542372591,186.951618871673,664.492606671211,213.551198183025,798.323365637219,95.6854018301842,266.67205808869,0.7496026253749214,0.08984583379281265,69385,1267.4658345274033
2018-923702,2018-04-26,1.0,69389,0.0,75.0,2.0,0,303000.0,45.79796,4.823589,1,1,69,1,1,2018,2,2018_Q2,POINT (4.823589 45.79796),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,4040.0,4,3544.0591632481373,1128.1120737480794,161,6,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,0,0,1268.49943276826,1038.34958151943,636.962971496173,204.137229356494,249.258232545043,00760,69389,691131,6938901,H,1599.84052833616,352.139137305301,949.160631165479,298.540759865384,1208.40224510136,112.327730149663,391.438283234804,0.7553266864404934,0.07021182934181837,69389,2423.3490270960274
2019-998360,2019-07-19,1.0,69389,488.0,194.0,6.0,sols,712400.0,45.797832,4.822409,0,1,69,1,0,2019,3,2019_Q3,POINT (4.822409 45.797832),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,3672.1649484536083,7,3369.715736028115,550.6585585740088,161,13,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,0,0,1268.49943276826,1038.34958151943,636.962971496173,204.137229356494,249.258232545043,00760,69389,691131,6938901,H,1599.84052833616,352.139137305301,949.160631165479,298.540759865384,1208.40224510136,112.327730149663,391.438283234804,0.7553266864404934,0.07021182934181837,69389,2358.494039609205
2019-998486,2019-07-26,1.0,69389,2543.0,153.0,6.0,sols,590000.0,45.797538,4.818068,0,1,69,1,0,2019,3,2019_Q3,POINT (4.818068 45.797538),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,3856.2091503267975,7,3369.715736028115,550.6585585740088,161,13,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,0,0,1268.49943276826,1038.34958151943,636.962971496173,204.137229356494,249.258232545043,00760,69389,691131,6938901,H,1599.84052833616,352.139137305301,949.160631165479,298.540759865384,1208.40224510136,112.327730149663,391.438283234804,0.7553266864404934,0.07021182934181837,69389,2154.943211947494
2020-953470,2020-07-07,1.0,69389,647.0,112.0,4.0,sols,616300.0,45.798042,4.824016,0,1,69,1,0,2020,3,2020_Q3,POINT (4.824016 45.798042),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,5502.678571428572,7,4907.610370309959,1582.834577536084,161,9,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,0,0,1268.49943276826,1038.34958151943,636.962971496173,204.137229356494,249.258232545043,00760,69389,691131,6938901,H,1599.84052833616,352.139137305301,949.160631165479,298.540759865384,1208.40224510136,112.327730149663,391.438283234804,0.7553266864404934,0.07021182934181837,69389,2450.4309377149266
2021-1057031,2021-04-13,1.0,69389,787.0,205.0,6.0,sols,904200.0,45.800607,4.833164,1,1,69,1,1,2021,2,2021_Q2,POINT (4.833164 45.800607),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,4410.731707317073,4,3860.8787451518274,664.1759564910401,161,13,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,0,0,1268.49943276826,1038.34958151943,636.962971496173,204.137229356494,249.258232545043,00760,69389,691131,6938901,H,1599.84052833616,352.139137305301,949.160631165479,298.540759865384,1208.40224510136,112.327730149663,391.438283234804,0.7553266864404934,0.07021182934181837,69389,3129.652471564497
2021-1057694,2021-05-10,1.0,69389,487.0,81.0,4.0,sols,325000.0,45.792072,4.811939,0,1,69,1,0,2021,2,2021_Q2,POINT (4.811939 45.792072),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,4012.3456790123455,5,3860.8787451518274,664.1759564910401,161,13,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,0,0,1268.49943276826,1038.34958151943,636.962971496173,204.137229356494,249.258232545043,00760,69389,691131,6938901,H,1599.84052833616,352.139137305301,949.160631165479,298.540759865384,1208.40224510136,112.327730149663,391.438283234804,0.7553266864404934,0.07021182934181837,69389,1401.6523148524975
2022-325132,2022-06-08,1.0,69389,0.0,67.0,4.0,0,334000.0,45.794806,4.815116,1,1,69,1,1,2022,2,2022_Q2,POINT (4.815116 45.794806),43425,['MÃ©tropole de Lyon'],693890103,Louis Bouquet-Jean Perri,louis bouquet-jean perrin,4985.074626865671,6,4530.229330284936,880.4297558000435,161,7,1267.0,1092.0,63.0,112.0,185.0,1079.0,638.0,432.0,25810,0,0,1268.49943276826,1038.34958151943,636.962971496173,204.137229356494,249.258232545043,00760,69389,691131,6938901,H,1599.84052833616,352.139137305301,949.160631165479,298.540759865384,1208.40224510136,112.327730149663,391.438283234804,0.7553266864404934,0.07021182934181837,69389,1780.2293764766273
2018-922521,2018-03-09,1.0,69385,82.0,70.0,4.0,sols,330000.0,45.754716,4.816398,0,1,69,1,0,2018,1,2018_Q1,POINT (4.816398 45.754716),16314,['MÃ©tropole de Lyon'],693850204,Radisson-Choulan,radisson-choulans,4714.285714285715,3,4124.439487015575,819.0079521754424,106,3,1018.0,910.0,10.0,98.0,72.0,935.0,403.0,468.0,29480,0,1,1047.00554269482,888.947221741883,340.100530012817,309.485080334078,280.546209117823,00760,69385,690891,6938502,H,1312.23682126994,362.880952836603,744.229855893203,205.126012540137,940.711917686031,121.39316172838,371.524903583912,0.7168766357094298,0.09250857753777984,69385,255.22060364692217
2021-1056400,2021-02-25,1.0,69385,159.0,100.0,5.0,sols,676000.0,45.756551,4.816051,0,1,69,1,0,2021,1,2021_Q1,POINT (4.816051 45.756551),16314,['MÃ©tropole de Lyon'],693850204,Radisson-Choulan,radisson-choulans,6760.0,2,4486.736229646733,2608.976926192883,106,6,1018.0,910.0,10.0,98.0,72.0,935.0,403.0,468.0,29480,0,1,1047.00554269482,888.947221741883,340.100530012817,309.485080334078,280.546209117823,00760,69385,690891,6938502,H,1312.23682126994,362.880952836603,744.229855893203,205.126012540137,940.711917686031,121.39316172838,371.524903583912,0.7168766357094298,0.09250857753777984,69385,51.21344093368559
2021-1058024,2021-06-02,1.0,69385,602.0,170.0,6.0,sols,1075000.0,45.752723,4.816805,0,1,69,1,0,2021,2,2021_Q2,POINT (4.816805 45.752723),16314,['MÃ©tropole de Lyon'],693850204,Radisson-Choulan,radisson-choulans,6323.529411764706,6,5209.411437345066,1388.5402087119435,106,8,1018.0,910.0,10.0,98.0,72.0,935.0,403.0,468.0,29480,0,1,1047.00554269482,888.947221741883,340.100530012817,309.485080334078,280.546209117823,00760,69385,690891,6938502,H,1312.23682126994,362.880952836603,744.229855893203,205.126012540137,940.711917686031,121.39316172838,371.524903583912,0.7168766357094298,0.09250857753777984,69385,478.847190398654
2021-1061458,2021-10-29,1.0,69385,903.0,194.0,6.0,solssols,915000.0,45.751375,4.815699,0,1,69,1,1,2021,4,2021_Q4,POINT (4.815699 45.751375),16314,['MÃ©tropole de Lyon'],693850204,Radisson-Choulan,radisson-choulans,4716.494845360825,10,4688.472866644513,3199.5207868418493,106,5,1018.0,910.0,10.0,98.0,72.0,935.0,403.0,468.0,29480,0,1,1047.00554269482,888.947221741883,340.100530012817,309.485080334078,280.546209117823,00760,69385,690891,6938502,H,1312.23682126994,362.880952836603,744.229855893203,205.126012540137,940.711917686031,121.39316172838,371.524903583912,0.7168766357094298,0.09250857753777984,69385,627.2264062911411
2020-950516,2020-01-06,1.0,69389,347.0,109.0,6.0,sols,563065.0,45.801069,4.824853,0,1,69,1,0,2020,1,2020_Q1,POINT (4.824853 45.801069),43424,['MÃ©tropole de Lyon'],693890102,Les Trois Gouttes-Grand Cham,les trois gouttes-grand champ,5165.733944954129,1,4715.8561737118525,1618.4867232008069,99,4,1028.0,865.0,63.0,101.0,118.0,910.0,597.0,252.0,28050,0,2,1048.49954265114,799.772834292314,200.57398253007,349.189729689604,317.616686402042,00760,69389,691131,6938901,H,1082.4878837004,153.179080789957,632.404378553885,296.90442435656,831.663559714065,88.427127919392,250.824323986337,0.7682890240499397,0.08168879231895954,69389,2762.754367053949
2019-1000972,2019-11-21,1.0,69389,0.0,100.0,5.0,0,340000.0,45.773815,4.793468,3,1,69,1,0,2019,4,2019_Q4,POINT (4.793468 45.773815),41372,['MÃ©tropole de Lyon'],693890302,Saint-Simon-Marietto,saint-simon-marietton,3400.0,11,4330.455430769749,1126.838826652355,201,13,2331.0,2021.0,149.0,161.0,51.0,2250.0,285.0,1717.0,18730,1,1,2414.49891570307,1996.93890357236,541.235123720847,789.759043248678,755.152767221757,00760,69389,691151,6938903,H,2985.05389925352,888.321329385711,1745.09704853036,351.635521337449,2190.99955231995,430.564521520362,794.05434693357,0.7339899466699275,0.14424011627663888,69389,916.3045287948855
2019-996971,2019-04-30,1.0,69389,481.0,120.0,4.0,sols,400000.0,45.774679,4.7997,0,1,69,1,0,2019,2,2019_Q2,POINT (4.7997 45.774679),41372,['MÃ©tropole de Lyon'],693890302,Saint-Simon-Marietto,saint-simon-marietton,3333.3333333333335,4,3313.800573088322,887.1576317508632,201,7,2331.0,2021.0,149.0,161.0,51.0,2250.0,285.0,1717.0,18730,1,1,2414.49891570307,1996.93890357236,541.235123720847,789.759043248678,755.152767221757,00760,69389,691151,6938903,H,2985.05389925352,888.321329385711,1745.09704853036,351.635521337449,2190.99955231995,430.564521520362,794.05434693357,0.7339899466699275,0.14424011627663888,69389,428.3744345496128
2020-956489,2020-12-09,1.0,69389,0.0,213.0,8.0,0,680000.0,45.781797,4.797998,0,2,69,1,0,2020,4,2020_Q4,POINT (4.797998 45.781797),41372,['MÃ©tropole de Lyon'],693890302,Saint-Simon-Marietto,saint-simon-marietton,3192.4882629107983,12,3796.0142172300752,1319.325359538943,201,10,2331.0,2021.0,149.0,161.0,51.0,2250.0,285.0,1717.0,18730,1,1,2414.49891570307,1996.93890357236,541.235123720847,789.759043248678,755.152767221757,00760,69389,691151,6938903,H,2985.05389925352,888.321329385711,1745.09704853036,351.635521337449,2190.99955231995,430.564521520362,794.05434693357,0.7339899466699275,0.14424011627663888,69389,528.6543472049187
2021-1061495,2021-10-25,1.0,69389,336.0,188.0,8.0,sols,750000.0,45.775422,4.801921,0,1,69,1,0,2021,4,2021_Q4,POINT (4.801921 45.775422),41372,['MÃ©tropole de Lyon'],693890302,Saint-Simon-Marietto,saint-simon-marietton,3989.3617021276596,10,4186.304022908552,1273.6688779756007,201,11,2331.0,2021.0,149.0,161.0,51.0,2250.0,285.0,1717.0,18730,1,1,2414.49891570307,1996.93890357236,541.235123720847,789.759043248678,755.152767221757,00760,69389,691151,6938903,H,2985.05389925352,888.321329385711,1745.09704853036,351.635521337449,2190.99955231995,430.564521520362,794.05434693357,0.7339899466699275,0.14424011627663888,69389,253.21196041231232
